task,sample_id,relative,sha256,split,conflict_evidence,blocked_by_task,blocked_by_split,blocked_by_image,blocked_by_sha256
08,gs234,task08/images/gs234.png,a79cb4f967f6ca5fc40beee9429505623b3d5463311c5e986f67c12b0f89d69e,train,case_group_connection,09,val,task08/images/410.png,5460261be905bc0662b19f576dd3f2a13a66bac4d15935e9bcff4bc424469ae4
08,gs236,task08/images/gs236.png,9f407fa4cd4a1b7f43af71f7baf20457e3f14dedfc60c71f0bc3fd06ec3c9b50,train,case_group_connection,09,val,task08/images/414.png,9cfcb9365d95d8e483bff0976356f5d99537103c8eb6f79ed3523ab171b0fd9a
08,gs238,task08/images/gs238.png,1ae73c83c27f75ec1ecac0d4baef9cb8c7340df3ddd89a3ee6661cc1ff17b978,train,case_group_connection,08,test,task08/images/418.png,98e780c9c35d3311257c4a4ced043202915bb3d111296c9a08726335c2613b3e
08,gs24,task08/images/gs24.png,d2da300b161c82daec6d40e7844c2de37d9266d7225a5a95f2ca572edb8f0e8d,train,identical_sha256,09,test,task08/images/gs24.png,d2da300b161c82daec6d40e7844c2de37d9266d7225a5a95f2ca572edb8f0e8d
08,gs243,task08/images/gs243.png,d14095df03e3da9616f5d4f55c374ae50442b555d0cce1eaae6ce9af15632d2f,train,case_group_connection,09,val,task08/images/419.png,d18c8c4e4cd9e9cd0178747b8d30035d32a943930f04b023ee0a0ab499d08f71
08,gs246,task08/images/gs246.png,c29df04d549f466435a889cf50e50a1ffd63d6aa5c8fdf96bdd196340705b76b,train,case_group_connection,09,val,task08/images/421.png,2352e5a41b1db2bc764dc739143199a875659ffde5e6f9e2c72771a069d1c161
08,gs248,task08/images/gs248.png,001e42f61a42f87694f26e8e6c82b240b8338f69fa74bfbc721b9ddc8b0b0cd8,train,case_group_connection,09,val,task08/images/424.png,1a883725ededf4db666e97f5a9bab45ecfb571abfa68faec7a6c9b6fe4c3e72c
08,gs25,task08/images/gs25.png,4a5d604e097ce95bc5224f97dfe13b0c007cd0ac4a097e970dd8f5d2372e0900,train,identical_sha256,09,test,task08/images/gs25.png,4a5d604e097ce95bc5224f97dfe13b0c007cd0ac4a097e970dd8f5d2372e0900
08,gs252,task08/images/gs252.png,9a54267e2b1666dadb4436a067ca06a1978e0ce5a9f45a0c3e14712891e23fda,train,case_group_connection,09,val,task08/images/428.png,aef256842c3db03dced7ba9851fbae446c6b36cc9e149b13db4bf641a6801f2a
08,gs26,task08/images/gs26.png,989787fbe8b1d6537bb21890c44e30a9093183af1c2c5dd2bda98907617c1ca9,train,identical_sha256,09,test,task08/images/gs26.png,989787fbe8b1d6537bb21890c44e30a9093183af1c2c5dd2bda98907617c1ca9
08,gs260,task08/images/gs260.png,5bc4a1315f9b7b88468ef95ce979fbbddd62576be0b206a7d33e128fba541d77,train,case_group_connection,08,excluded,task08/images/260.png,ce8488b1d00af9df1c29f805380349f828f09d83d50bec285ad57a3f387e2614
08,gs263,task08/images/gs263.png,21a647f42aadb9bc77c61d4b62c24321a9c45910d5691ca5fa4d3aa8c2c5bc95,train,case_group_connection,09,val,task08/images/444.png,f778c5739c47acf260417b5d8120e19c06330b48f29a62af4168a3575e755bca
08,gs266,task08/images/gs266.png,0345ff5785f21bb09e4a568a2eae38edc880586ff027d4a7998777ae811253ae,train,case_group_connection,08,val,task08/images/446.png,8fb440ba6c12506c4e4731a7be69b0bb2c8dd875e19b14f53dcc8fa1d215fa51
08,gs270,task08/images/gs270.png,c5064a27cbbca2da617f59d6dda2dd6493479537c6fe73b74a037589cf6ce428,train,case_group_connection,09,val,task08/images/449.png,51cbe21f6e4e2ec8a038c078f769ee57497a586f3816ebbac12fb997e0a0bffe
08,gs276,task08/images/gs276.png,66a0a201dd90e6c17f20ffa1a3b5080a249396f36930e4a2f27c07e4c0fdc84b,train,case_group_connection,09,val,task08/images/452.png,a58bcccd09be1931b67606c38d686e2c14d36105eacd9957b55e14e6707c97b4
08,gs28,task08/images/gs28.png,4e152a2a399e0a5cc130fd6ed50c9783fc5f569d42d8f9b27767d70fef8a7128,train,identical_sha256,09,test,task08/images/gs28.png,4e152a2a399e0a5cc130fd6ed50c9783fc5f569d42d8f9b27767d70fef8a7128
08,gs281,task08/images/gs281.png,8d3eeaf01898accb1c33ae607560fe5229b46d73385e05e7d7b127bae33f5d03,train,case_group_connection,09,val,task08/images/455.png,7cf5b95d067f01854e53f500c00c2911b69e5e77125fa5b7cc58f7ca89a12530
08,gs282,task08/images/gs282.png,9588f83b6647eecbcf68bd32667770b42a2a3d13c5f8e6593af87479fbd6c21d,train,case_group_connection,09,val,task08/images/457.png,dfc3c956dd53d2f9901a5aa20b57426c800979089785e2c204fca25ea78f2afd
08,gs287,task08/images/gs287.png,52ed10a88ee159a7b0c66c49936b9b27b5059cb19fd4f2f12e5bdb6171a0015a,train,case_group_connection,09,val,task08/images/461.png,4436895572a5da4c33751b29440ee5f51cc4b4fab53f9dc4098f56e1792002be
08,gs29,task08/images/gs29.png,13291564d1a0a4f3eddbced0147edd6441994a43c95e10101db1d6e483127c3c,train,identical_sha256,09,test,task08/images/gs29.png,13291564d1a0a4f3eddbced0147edd6441994a43c95e10101db1d6e483127c3c
08,gs291,task08/images/gs291.png,f45af729d620b8e6bf5965c97dcd1477790644d0bb38f157bf99caf6c118bbca,train,case_group_connection,09,val,task08/images/464.png,7815fc41b656bba9174bc664a91172efb97a4b8fda37a6282d670bc4bb974da6
08,gs292,task08/images/gs292.png,2e192d18183f147b1dbf484f78e24b878427144e570f269781088e9c87626ba4,train,identical_sha256,08,test,task08/images/gs212.png,2e192d18183f147b1dbf484f78e24b878427144e570f269781088e9c87626ba4
08,gs293,task08/images/gs293.png,9046eae89c063633bc63c588826b5b51312eee81ba92af1522616825d3e50867,train,case_group_connection,08,excluded,task08/images/151.png,035b642622cab065adac34df2fb200462e66389919038a0744de1d3ebae40de2
08,gs294,task08/images/gs294.png,2672427444421b494ac1669484c1ff0495dfd16ae195456db9c3b047bf40a5e3,train,identical_sha256,08,test,task08/images/gs152.png,2672427444421b494ac1669484c1ff0495dfd16ae195456db9c3b047bf40a5e3
08,gs30,task08/images/gs30.png,401ba3c3c33c572491645b593688430509afa3eda36523122898f9c7e5ef1492,train,identical_sha256,09,val,task08/images/gs30.png,401ba3c3c33c572491645b593688430509afa3eda36523122898f9c7e5ef1492
08,gs300,task08/images/gs300.png,f92c5d5e7e7a3c4075d3f12a703588fd5e41c9185a93ff916c23b643a1d7aad3,train,identical_sha256,08,test,task08/images/gs154.png,f92c5d5e7e7a3c4075d3f12a703588fd5e41c9185a93ff916c23b643a1d7aad3
08,gs304,task08/images/gs304.png,76aa6391ec8ef149f8939c42d5f61915248fc67405b4da2d86ef47e2fa397242,train,identical_sha256,08,test,task08/images/gs156.png,76aa6391ec8ef149f8939c42d5f61915248fc67405b4da2d86ef47e2fa397242
08,gs305,task08/images/gs305.png,5f367b1d3792c238c070a075ac49bf0e1d87ffa3d97d76a4a1f056914fdb37eb,train,identical_sha256,08,test,task08/images/gs158.png,5f367b1d3792c238c070a075ac49bf0e1d87ffa3d97d76a4a1f056914fdb37eb
08,gs308,task08/images/gs308.png,9b28ac65c4e9401b4bb777087d7518eb550510def806e5edb890a0af2921c840,train,identical_sha256,08,test,task08/images/gs159.png,9b28ac65c4e9401b4bb777087d7518eb550510def806e5edb890a0af2921c840
08,gs31,task08/images/gs31.png,14afcf9220841c94d931dd249f784ef1ae6957dec84ef15353850e46dd2a173e,train,identical_sha256,09,val,task08/images/gs31.png,14afcf9220841c94d931dd249f784ef1ae6957dec84ef15353850e46dd2a173e
08,gs311,task08/images/gs311.png,9558424aebe48f1b6bf372545411c1cf9ecf110e4f1c5c2bdd5ab90d1954738b,train,case_group_connection,08,excluded,task08/images/311.png,e2d27fa19ac50efaa5138f3cc07562c0fc3a8feafd600e58d6af77ff298878f7
08,gs313,task08/images/gs313.png,8211631d9b80b3c199a5542da9f06a81cf7bcee782b5378fed09c5957306c281,train,case_group_connection,08,excluded,task08/images/313.png,c50ce450b5a2bb50d9338ff8cc811968a5f17bcb9616ef929175bc0624e90b2c
08,gs314,task08/images/gs314.png,4527353d3e437824d1311511ab8c86cfce3236d8e2894fe4c89b47b16b3fc192,train,identical_sha256,08,test,task08/images/gs163.png,4527353d3e437824d1311511ab8c86cfce3236d8e2894fe4c89b47b16b3fc192
08,gs317,task08/images/gs317.png,1f5ccf019c9b2ed1b8f7b7a43b81e159627c3935817678849c1f0ebe4e35fb43,train,identical_sha256,08,test,task08/images/gs165.png,1f5ccf019c9b2ed1b8f7b7a43b81e159627c3935817678849c1f0ebe4e35fb43
08,gs320,task08/images/gs320.png,9feb812b38eefadf576411b59685e2e1d5c07aa75762f5d1d45bb47e62872a68,train,identical_sha256,08,test,task08/images/gs167.png,9feb812b38eefadf576411b59685e2e1d5c07aa75762f5d1d45bb47e62872a68
08,gs321,task08/images/gs321.png,c0a4af9360aecbaf11dea5738c64f7fc7b262499f5627893c49a5f37e4f4f964,train,case_group_connection,09,test,task08/images/gq321.png,f5f493676772bd6196d826ba44e7d9e11ef4950dc8391d24695a06988026bf3d
08,gs322,task08/images/gs322.png,286c3a9ef52f59b8c8b3a0591f3a1f5470e781d6db6bb771e8390eb456db85e4,train,case_group_connection,09,test,task08/images/gq322.png,07b891b19d63475bca38610129da3ae92f558dea265948087b8ade6279ec76f0
08,gs323,task08/images/gs323.png,12ecea4346292f1b7fa882441b47755c97906953cf94d71a717c393c43a76e45,train,case_group_connection,09,test,task08/images/gq323.png,8721ebc7e3b93f68987d2dad1bab775bb0a4262b33b01ab3ee31e1cacb0740e1
08,gs325,task08/images/gs325.png,e8c19c9ddf912427cfb89ed6e4bc061f42a2cde57bce2b20456680f7b69d4c8a,train,identical_sha256,08,excluded,task08/images/gs169.png,e8c19c9ddf912427cfb89ed6e4bc061f42a2cde57bce2b20456680f7b69d4c8a
08,gs326,task08/images/gs326.png,5f1ff0adc50297837ac63236a95294599a18468fc395d0ef065847a7b374a545,train,case_group_connection,09,test,task08/images/326.png,ab135a375d5a4ba30ad6e91b4bcf5e41152d6b50e54ca19e697ae10585b60e35
08,gs327,task08/images/gs327.png,2484fc563ccd9ff1d2ec141e0627579f5dc2034925b4600b57f61aca3347f36b,train,case_group_connection,09,test,task08/images/327.png,cb7d7ee707e1c1c06ac372aba1706a6fe5c04bfc3ec2ce08638228d3b811844c
08,gs328,task08/images/gs328.png,73d44aa3c1f8f944d895f4028052801f3f089489780fa5ef36a7c1343ad1404a,train,case_group_connection,09,test,task08/images/328.png,59744a74a75409ea41400844c8835ba7fadec760cd14622bbe5549b8738b4ab7
08,gs329,task08/images/gs329.png,83e23036036c31c21f23a20c319b60025bbee4424e28a647263592fe4155f7dc,train,case_group_connection,09,test,task08/images/329.png,ffb4bf4ec64f94331117c5baf47bfe0e553cfe36352ce2c829c2d62d19622331
08,gs33,task08/images/gs33.png,9ad6e31ad8d931f65e90a2f8f80fea3718486b70f8a5a2664d5b38ec6c278a79,train,identical_sha256,09,val,task08/images/gs33.png,9ad6e31ad8d931f65e90a2f8f80fea3718486b70f8a5a2664d5b38ec6c278a79
08,gs330,task08/images/gs330.png,c3d76939b67b2d149f4330199a2010ba72917f4f61b21c99d4b68ee9c3d31a0b,train,case_group_connection,09,test,task08/images/330.png,48056e5e96222a1e469a3c6777189afa46127dfae2b6191d8c2ec1345005a20f
08,gs332,task08/images/gs332.png,00ea4c516df3c0c68a1979bdab6752abd687a535f4718cc9bc19cf2363c56e22,train,case_group_connection,09,test,task08/images/332.png,4d16f89ae5d6cea16db8de7a5d42491c2285eda74d7f87f6d7e918d7a5188f05
08,gs333,task08/images/gs333.png,736364cdd69a54197358426eeb88b3c8128678071a00c0e16d2609f404a8394b,train,case_group_connection,09,test,task08/images/333.png,b5e32dc60785bcc93186e0f0e4456ab6234d7079815f92c7d9a2c513ce0341aa
08,gs334,task08/images/gs334.png,25ca237dfb2bf6ba9d969a8f75a46ef76a5ad214e128b9f151a5d2be1068f518,train,case_group_connection,09,test,task08/images/334.png,2f46c399bb3aa5d6530a739e42b5b8ff12e4011d2af1894525403f06b7eaca00
08,gs336,task08/images/gs336.png,8e3084e94d6bbbfab69669697cf0eadb2e777ca4a3bf76728820708c0a689c40,train,case_group_connection,09,test,task08/images/336.png,f9b194694e9eef0db9673fdc16de85a64cb5822b826878d5ac2c596193bd69f6
08,gs337,task08/images/gs337.png,18e352c6d9456c9d4e4672c770cdaa522ffcfc0f557b3272b53756e4a7f535a3,train,case_group_connection,09,test,task08/images/337.png,916552fc61047053b539db8045be1f900a93b003901eeed67fae1e4470b513fe
08,gs338,task08/images/gs338.png,316b1520efbfecf6f80e16a10e8e70a2e9e98448941e480229f01e2b5ac2cfff,train,case_group_connection,09,test,task08/images/338.png,6865f8371e3ef1a6b09c1b5de2983cb30a5c9492af4f27b95d833517ba7940f4
08,gs339,task08/images/gs339.png,8102261313ae7578133a42c541a4dca64e7c012a91069ab7568368a076cca77b,train,case_group_connection,09,test,task08/images/339.png,b8da4d815a5660fed2e1e869250a46b2e89a9ae1267206deabd023f686664a2d
08,gs34,task08/images/gs34.png,5c12cbd1060cbd93f3261bb4a4c75d565fc472818e79bceb248d746b80db45f1,train,identical_sha256,09,val,task08/images/gs34.png,5c12cbd1060cbd93f3261bb4a4c75d565fc472818e79bceb248d746b80db45f1
08,gs340,task08/images/gs340.png,b0d247b4cf8902e0a8e2a39d3a32e4a582a68820b68ed4e9465f1379179e0c22,train,case_group_connection,09,test,task08/images/340.png,b4dab7a9f87ca57cad52395a1c38a2b34f3fc6dd88c43def28bd4570de0baa0a
08,gs341,task08/images/gs341.png,a4ee5a066b3a1643d9a05d4d37b3eea9be59e5398bb743a2f7e2955dd36750b2,train,case_group_connection,09,test,task08/images/341.png,727114d1f3c6eddf3b116abf339690ecb318f5a10dfe72dc1cf878ce74f00ca7
08,gs343,task08/images/gs343.png,b083237ecbb18c00d1c3f7a8dd506006155cc803e3767b293720bf7ae53ba519,train,case_group_connection,09,test,task08/images/343.png,af19a808dd49f9e0825997f65a69bc6592ad4c78228a2ebe10dda2dc33eb166b
08,gs345,task08/images/gs345.png,dfe58d113d2ff454bd196a1cdc0a13df67adae24ec3684b8fbd4fb663f930661,train,case_group_connection,09,test,task08/images/345.png,ba7a9dde8b614d058175da36ea68e526733566616ed9ff3cc37cee9b71121644
08,gs346,task08/images/gs346.png,209aa43f276a50b52cb48e67ec0353a9881d8bf4a8458dcbfac7ccb9b0a96909,train,case_group_connection,09,test,task08/images/346.png,3fa14394129d56802a22ec524e9627c640ac6a189b001b1d3b37543b6210ce6c
08,gs348,task08/images/gs348.png,10e658bd4b64c232e0d8b1d5803d7cef037d8184262fa170b1d86d5cfd9d2b9a,train,case_group_connection,09,test,task08/images/348.png,fe96939d21e711f10c48029b30aea530699dfb4399cb7f276cd2b688d6385746
08,gs349,task08/images/gs349.png,c55112adcb916ce7edbd948f4e261b422367696056ebd585bb364e105b794931,train,case_group_connection,09,test,task08/images/349.png,f898bc412375b67799ee3ab1048f04b93454286b11e90bdd0cbc34db97338754
08,gs350,task08/images/gs350.png,ff80cb430b231a7afd69dcfec25704aa22d08d62ef6cf6b4395b42cbb1e362b7,train,case_group_connection,09,test,task08/images/350.png,1649a555387fdf6c0566988622a61c8a8e424f821f1263e77429f778d9f02e63
08,gs351,task08/images/gs351.png,ecac63f02510cd49c819b1ca1a46afe2a792083db59bffa83a757fed8a32cb76,train,case_group_connection,09,val,task08/images/351.png,37f5bbc1b65bf0ed6c8432d40c335500443fa8dc7a2f6f406604e4ea0ba3cdd5
08,gs352,task08/images/gs352.png,63c6fdb2b711a230d18cd3724a3745c1483fbbf72ecdb4161ce8854c224c5811,train,case_group_connection,09,val,task08/images/352.png,327df0ca66a16ea19fc77e1de40963eb85d2cc72f81f6378d3e8a71d5810d96d
08,gs353,task08/images/gs353.png,027025d121efa9ed4ebbff754075279fb558cac5d05efa053543c24e32969b28,train,identical_sha256,08,val,task08/images/gs181.png,027025d121efa9ed4ebbff754075279fb558cac5d05efa053543c24e32969b28
08,gs355,task08/images/gs355.png,b94c1959742eb9160be00463388e9fdf9bb20d64d0c928c112b75867494e5634,train,case_group_connection,09,val,task08/images/355.png,cd3c24e923f9d38272dbfeb4c2462840a1ca0f3b3916b01efd5a6eae2b6de5a2
08,gs356,task08/images/gs356.png,3a58535357d310d6c0613df0e33d4cfa74199cd8a5726d81818836418dd44a48,train,case_group_connection,09,val,task08/images/356.png,710a33717253fd38a50589bd20a97ae13b9e4ae46ceb5538efe62e661d219745
08,gs357,task08/images/gs357.png,247cacf0ab81443c790bf516620c55e01d83790560d60df25d21d899bfef284b,train,case_group_connection,09,val,task08/images/357.png,c681873d6d7314b5dc70f001351f2a7f4227068a9832c2ea328593a15db9acf2
08,gs358,task08/images/gs358.png,8c8e63db9bcb10a7d38d3c94e714df8d22c2711ebf396800ce3c4929c53059db,train,case_group_connection,09,val,task08/images/358.png,8c74835c02c71bd3af99feead7d428cecaa45000d2505f8eb3c43a78efc9f54f
08,gs36,task08/images/gs36.png,cb6483605bfeb9932d579f30e952760165dfbc2dfefb2459116d5116216b390d,train,identical_sha256,09,val,task08/images/gs36.png,cb6483605bfeb9932d579f30e952760165dfbc2dfefb2459116d5116216b390d
08,gs362,task08/images/gs362.png,1f63886474eeef28e0fc962ac54df99bb025182dcfc5d71e1b810cab268a90ff,train,identical_sha256,08,test,task08/images/gs185.png,1f63886474eeef28e0fc962ac54df99bb025182dcfc5d71e1b810cab268a90ff
08,gs363,task08/images/gs363.png,c455eb0b1e5ef6d356ab3df1ad04c4c480a8b9f3f07183437538acd906f2dfa7,train,case_group_connection,09,val,task08/images/363.png,e346766b4247ffcb668c4b91fd82448b2ff02a5dcbe6400859693a9f805aaa1f
08,gs364,task08/images/gs364.png,192512e90cf639505e1af325c3eb007f7791f8a5e344d9dbb92c36a77ee4e12c,train,case_group_connection,09,val,task08/images/364.png,e1b5444f59983f6d2d1d3046485518c22b01119fc5ade2075bb6ec4b1b914edd
08,gs365,task08/images/gs365.png,2fe6dc5446cf97ce324633f4a81a59b2e1b8c52f003877f4be325a70ccd0d4fc,train,case_group_connection,09,val,task08/images/365.png,8312e298037fa2058784eeffa5cee95706114d2a2fa05d1df0b172ba5b3dc9e1
08,gs369,task08/images/gs369.png,9f3fa7485eb4b3d9221e923288725d43ec134034f4cd00cad327369c6f9331a3,train,case_group_connection,09,val,task08/images/369.png,cad6090439affd5e0f2b3ece1e16509f379d5446f8f9d026f4f03cb3d194961b
08,gs37,task08/images/gs37.png,6501e9e7eac3cda46470e0aff3aa8cb524465f8ddd31817f5980998fde83bdde,train,identical_sha256,09,val,task08/images/gs37.png,6501e9e7eac3cda46470e0aff3aa8cb524465f8ddd31817f5980998fde83bdde
08,gs371,task08/images/gs371.png,81b2dfac572f11a467a7dec99db12974ab265099a18207cac1e28002e4983438,train,case_group_connection,09,val,task08/images/371.png,700851a4ccdaf38a7d31d391b35c777b9589a7bf09cff48d916690d59f349b1e
08,gs375,task08/images/gs375.png,6f5de5c9ffe05644270263b6e5fc1194c5688bf167968abc27ab4e39a11fa13c,train,identical_sha256,08,test,task08/images/gs195.png,6f5de5c9ffe05644270263b6e5fc1194c5688bf167968abc27ab4e39a11fa13c
08,gs376,task08/images/gs376.png,d1c7fc7dbf3ad64d2b7cbb8a4936533bee6fc8c48713b7dffde2f42cf2f884fa,train,case_group_connection,09,val,task08/images/376.png,5c1d4d87f41d5f39a5f33db8e926e361ca2381c8b5f52467c2c408d06d49f032
08,gs378,task08/images/gs378.png,3169d531fc1262dbec0813780052cd4618deefda3a454ac1f89f83a13fafcdc5,train,case_group_connection,09,val,task08/images/378.png,b0407c60763edde22c8f2541a23c11598186a47b3fe69b5d4768d682b0f22b0d
08,gs380,task08/images/gs380.png,b87c0b59610d94fd2feb10191e89261659128f9eaebc1be2c4c28b2832dd1ed4,train,case_group_connection,09,val,task08/images/380.png,118c75888fcbc593ab513d195b271fab7228554b6c6070a1930fca5d84ccb0df
08,gs381,task08/images/gs381.png,546c1b68787b073f4ba9b886842733b0c3d3ffdd5d0e95dcb65814d7e4a6feac,train,case_group_connection,09,val,task08/images/381.png,082c594bc19fbeda26a924abc5121cd536dd2a82c6ad5acc709165cde2c7d93b
08,gs382,task08/images/gs382.png,7fdf8158c6f7c6ad51b0c50c5d30ae633a161b1e0db72aa83ac0c92e1fc1e29b,train,case_group_connection,09,val,task08/images/382.png,b27b6ad6da145b523ad593d651d7a0e026e9a2333bad5d7373cd9303237e58f8
08,gs383,task08/images/gs383.png,34fc86061cf19188b14cf08650b190f03ee624adafc61edbd9006986c3d8b642,train,case_group_connection,09,val,task08/images/383.png,9cde9239c733629b3db3bed935e8b729e991a1811e6b6fa8510d92e660a78008
08,gs384,task08/images/gs384.png,6f8bd75eed6c3744618a17d252d0b7c0151b656a112c8d82f6880657f23f4fd9,train,case_group_connection,09,val,task08/images/384.png,1244900e603e83df3a98c28faef76f6d4b84e336388748de17ae7cc9d84d4f6c
08,gs385,task08/images/gs385.png,6a326eef6c9fe38444af89983db0510db51a536df7705af17d86db885912f335,train,case_group_connection,08,test,task08/images/202.png,0a4b8f8a35f19fdea57b92d7f6f2c53c3a2c7fe354d2b52ce6c938444cab4fab
08,gs387,task08/images/gs387.png,88b13e0e56a51de8cef7b6994a4dc2b3306f108f789922b3ae231ef2a4ac4c97,train,case_group_connection,09,val,task08/images/387.png,2fbd7346fa7bcae914e4fbb703fea754633325a996b9bdb2cfcd63afe0affd26
08,gs388,task08/images/gs388.png,651d672f90ec3eb9c89fb8ce378d5a84e6eac81696497582ca83a4503bc3ed6e,train,case_group_connection,09,val,task08/images/388.png,f77ef341195fbbbfefb19bcc550b9e319ccdc0235a7f88636451fff9bc35a672
08,gs389,task08/images/gs389.png,746a2c4a388a6b7a0aaaf0a473b82d8e2d01b9f6daa5b5a84a6ada03c40d4241,train,case_group_connection,08,test,task08/images/207.png,4a276ec433fead6222f2d2a8cf71d9597c3a6efef2bab8c05bc7984b04990c15
08,gs390,task08/images/gs390.png,dced8ee59b2e8085281bcd47e718e6e2b42de809069798657540233ac773b53f,train,case_group_connection,09,val,task08/images/390.png,43c0d83f2ab4d90c6cfe67a876c5819bbbee8f7b3bf45f386d16fee20360274f
08,gs392,task08/images/gs392.png,2699976690df0b273a65a8c72569f386fff46c0b851e8f0e53024d563bb76eba,train,case_group_connection,09,val,task08/images/392.png,f297642bf7d9c2418aff81b349eed19a6d11d6e12af373e2486178b4d7449868
08,gs393,task08/images/gs393.png,4d25d62934b6898491153e5db6a2301c28677831bc541813f66ed24f5312176b,train,case_group_connection,08,val,task08/images/211.png,446e48a942df0bcc9fcf5c7d23de43c7fb9e864ecc930df141d57c9abf064e39
08,gs395,task08/images/gs395.png,cb55986518157533971224941ff5b0b699fe3059a95f1062a14cc6ee04137221,train,case_group_connection,09,val,task08/images/395.png,82e8855c1ca0b569e607eed699ab22f694e6efbc6ace001b474ad5f806ee86ea
08,gs396,task08/images/gs396.png,37744a67122090a358bbda70a6be7d27cf498ef491d66882bb4264e236d8a692,train,case_group_connection,09,val,task08/images/396.png,151ddc1b215970bcf321430dfc4ded0480cdaf38a46b4c0fafa9952e3241c9fa
08,gs397,task08/images/gs397.png,5fa4d8fc0ce79345f95a67cbded0591bbda84719bedc2b866dcdea6221d2f964,train,case_group_connection,09,val,task08/images/397.png,5acf15b1580af349f0cb4ecd420f2e19fbb8518fffb3126037ee2373230de7df
08,gs398,task08/images/gs398.png,7bcaa40e9d5378edb3096d955d8fa3b1af0ab85e6a41e1f550b09347d0087848,train,case_group_connection,09,val,task08/images/398.png,cf693b08c25b4e3923cb3f9d6484a8be51afc5a04e14ea2bf62a4184a9618a99
08,gs4,task08/images/gs4.png,802167485c3baaa813e2bb2144d8e760876ea4a3dec00d5a74943f77e2a33e54,train,identical_sha256,09,test,task08/images/gs4.png,802167485c3baaa813e2bb2144d8e760876ea4a3dec00d5a74943f77e2a33e54
08,gs40,task08/images/gs40.png,5032c7209112387f698e24ecba30bafea431306ea1cafc7ce5c38c018dc07a48,train,identical_sha256,09,val,task08/images/gs40.png,5032c7209112387f698e24ecba30bafea431306ea1cafc7ce5c38c018dc07a48
08,gs400,task08/images/gs400.png,d9f217f12c057028b3a0b3ab18d613716591bb3f81968b0b5d2a2a3792dbbff5,train,identical_sha256,09,test,task08/images/gs9.png,d9f217f12c057028b3a0b3ab18d613716591bb3f81968b0b5d2a2a3792dbbff5
08,gs402,task08/images/gs402.png,9c827a231d3d49aee319e977f6a3342469c9862c643c498ea3f5982ff286fc1c,train,case_group_connection,09,val,task08/images/402.png,957b58433eb49ca352ce7a42be7aa8172bbebc4e56271316a506e2e55e3964f3
08,gs404,task08/images/gs404.png,424aeed82b9c6c0635d67c8d3e5db49deaf9413e6129405bcae2e674873cc723,train,identical_sha256,08,test,task08/images/gs231.png,424aeed82b9c6c0635d67c8d3e5db49deaf9413e6129405bcae2e674873cc723
08,gs405,task08/images/gs405.png,342d0f6a41148fa1a640615e1c308fa75bc61cde2178cc7bf99017cc8690bad1,train,identical_sha256,08,test,task08/images/gs232.png,342d0f6a41148fa1a640615e1c308fa75bc61cde2178cc7bf99017cc8690bad1
08,gs406,task08/images/gs406.png,87327278ad2dea3539496bc826c1e2cdd087b0c3dd87c747daaeda7f32ffbe04,train,case_group_connection,09,val,task08/images/406.png,84cf5631c9fff962b9ed26c820a9ae491a5f8c6bb2eb74307610f00f6d57cd10
08,gs407,task08/images/gs407.png,6f28195755bd92de7447caedc62f89b863c04d140c0b93b8f073bc19002fd862,train,case_group_connection,09,val,task08/images/407.png,62311483123e423e1b04ed03c78c4afb6b7b07aba2dd23f2eb35701cb8483dc6
08,gs409,task08/images/gs409.png,d62ef6d456e86ae837ada15fde90067dad570af60c5e8917633fdaad2863e260,train,case_group_connection,09,val,task08/images/409.png,085b2e2fe208e0f04c1bda911db6d3a9ba20edb5170e7d77d9c219fdd1d2776f
08,gs41,task08/images/gs41.png,fe4acba8beb6dd0fe6a9a73fcda2135e28175fbe46c0e2afd5a6d135d389e153,train,identical_sha256,09,val,task08/images/gs41.png,fe4acba8beb6dd0fe6a9a73fcda2135e28175fbe46c0e2afd5a6d135d389e153
08,gs410,task08/images/gs410.png,a79cb4f967f6ca5fc40beee9429505623b3d5463311c5e986f67c12b0f89d69e,train,case_group_connection,09,val,task08/images/410.png,5460261be905bc0662b19f576dd3f2a13a66bac4d15935e9bcff4bc424469ae4
08,gs413,task08/images/gs413.png,801484085651bfee4120d542f512504a622b544f9db09dd734f72de7bd6e5551,train,case_group_connection,09,val,task08/images/413.png,f551f1911fef6b71bcec8abf2f5d02b49ba44e86a83461a9ed50cf6db434b2e5
08,gs414,task08/images/gs414.png,9f407fa4cd4a1b7f43af71f7baf20457e3f14dedfc60c71f0bc3fd06ec3c9b50,train,case_group_connection,09,val,task08/images/414.png,9cfcb9365d95d8e483bff0976356f5d99537103c8eb6f79ed3523ab171b0fd9a
08,gs415,task08/images/gs415.png,6aec64b9a43d2eedb8d456124579b483d043810310cc67e588e95cd39b163687,train,case_group_connection,09,val,task08/images/415.png,b81f469ca9fbf5d9365ee3dbae60e9c13b4bb0a2e68fdc204d45fc16dd410033
08,gs43,task08/images/gs43.png,9b6d2c040991af91304c0980f44f4641508a74707647816d179ccec5a1001421,train,identical_sha256,09,val,task08/images/gs43.png,9b6d2c040991af91304c0980f44f4641508a74707647816d179ccec5a1001421
08,gs44,task08/images/gs44.png,a9eea8c027c2cd6d3a52a2c73cc9d05c36435c11f1d2364f23a82a32bc36f527,train,identical_sha256,09,val,task08/images/gs44.png,a9eea8c027c2cd6d3a52a2c73cc9d05c36435c11f1d2364f23a82a32bc36f527
