model,checkpoint,tensor,elements,exact_changed_percent,reference_l2,delta_l2,relative_l2_percent,cosine,norm_ratio,mean_abs_delta,rms_delta,max_abs_delta
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.1.norm2.weight,768,100.0,45.50014659940273,0.05297475668544879,0.1164276615454777,0.9999993678816599,1.0003015329962148,0.0014928756475759049,0.0019115618770374242,0.008424162864685059
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.1.norm2.bias,768,100.0,9.106836679131,0.04171090040907434,0.4580174420461277,0.9999909383266725,1.001680533893888,0.0011635570636296204,0.0015051124737075461,0.008244454860687256
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.1.mlp.fc1.weight,2359296,100.0,26.61282578652742,2.23241300643806,8.388485403035274,0.9964933883027505,0.9905149548298613,0.0011534782800344731,0.0014533938843997788,0.007500139996409416
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.1.mlp.fc1.bias,3072,100.0,59.39183566015294,0.06413701754485321,0.10798961983908488,0.9999994739716643,1.0003372896084903,0.0009120035765590728,0.0011571726357668985,0.004681110382080078
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.1.mlp.fc2.weight,2359296,100.0,23.11345496476324,1.8639941629941932,8.064541479566238,0.9967652117716779,0.990089110678796,0.0009580079132281645,0.0012135378665326779,0.007682362571358681
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.1.mlp.fc2.bias,768,100.0,7.194120012803698,0.012471398647902266,0.17335544341359832,0.9999986796174474,0.9993949846496165,0.0003261106115436026,0.00045002283540859425,0.003875443711876869
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.1.ls2.gamma,768,100.0,4.312398665932723,0.04231775233345528,0.981304271976497,0.9999539042568962,0.9979274674752939,0.0012099643233038175,0.0015270103563262698,0.005035817623138428
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.norm1.weight,768,100.0,36.66917802317875,0.05817907491836263,0.15865933750024988,0.9999990703687666,1.0008102527990252,0.0016950145363807678,0.0020993565353325046,0.0062713623046875
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.norm1.bias,768,100.0,7.661780624070485,0.027559271547245377,0.359697998408677,0.9999940066260702,0.9990185308105055,0.0007807452129024265,0.0009944595529045072,0.005279064178466797
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.attn.qkv.weight,1769472,99.99994348596644,24.062896235496684,2.088851323932462,8.680797620907608,0.9962484125908143,0.9894275385095236,0.0012416561661402902,0.001570311034074887,0.008559036999940872
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.attn.qkv.bias,2304,100.0,30.676625934170012,0.04634378236016003,0.1510719674960691,0.9999988802784381,1.0002058393718454,0.0007212281665639845,0.0009654954658366672,0.00531025230884552
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.attn.proj.weight,589824,100.0,11.858650418793212,1.1111978380117673,9.370356649107189,0.9956065761629687,0.992027068920954,0.001148140771378724,0.0014468721849111553,0.007324060890823603
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.attn.proj.bias,768,100.0,2.582232869227995,0.01854381952887532,0.7181311859925061,0.9999749636104724,0.9987505912017444,0.0005259699252633254,0.0006691424498000005,0.0025438666343688965
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.ls1.gamma,768,100.0,3.7800883424629625,0.059718003026020997,1.57980442825077,0.9998921368544504,1.00571137619574,0.0017486444696483971,0.0021548878201587567,0.007175356149673462
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.norm2.weight,768,100.0,53.15180770861922,0.07365336812959306,0.1385717086676795,0.9999992168910984,1.0005941913902308,0.002107087666975834,0.002657736994771447,0.011451363563537598
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.norm2.bias,768,100.0,7.524854827582414,0.03560143620272419,0.4731179141453581,0.9999894960634952,1.0011626513776606,0.000962738476753581,0.0012846561734487563,0.008814603090286255
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.mlp.fc1.weight,2359296,100.0,24.741275023193037,2.4763594713748387,10.009021236995437,0.9949828233053079,0.992004688844915,0.0012788470073906914,0.0016122131975096607,0.008924501482397318
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.mlp.fc1.bias,3072,100.0,47.74322743600249,0.0656141756166075,0.1374313785228704,0.9999991375631319,1.0004039404626597,0.0009084770270343748,0.001183823811090741,0.004756033420562744
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.mlp.fc2.weight,2359296,100.0,22.25417087608676,2.0217166212367763,9.084663870399297,0.9958851760075427,0.9895294262179338,0.0010383537487471237,0.001316221758617693,0.007318819873034954
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.mlp.fc2.bias,768,100.0,5.532747400489261,0.01203101680873225,0.21745104082771513,0.9999980318107634,0.9991080200601575,0.00033750223155948333,0.0004341319245716548,0.0019146203994750977
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.2.ls2.gamma,768,100.0,4.694733913685392,0.05033217464697148,1.072098559201632,0.9999465037353141,0.9971269533202609,0.0014238835092233633,0.001816205911333015,0.0074034035205841064
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.norm1.weight,768,100.0,41.51740963139202,0.07150910487123259,0.17223884029884978,0.9999991022133482,1.0010812525323942,0.00212081471302857,0.002580362559182207,0.007398247718811035
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.norm1.bias,768,100.0,8.952294141495537,0.029140695370737615,0.32551092390569597,0.999995122769412,0.999077899367089,0.0008001943468703606,0.0010515242697917652,0.0065670013427734375
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.attn.qkv.weight,1769472,99.99994348596644,23.055271430690798,2.3242675022608834,10.08128448735961,0.9949148346764055,0.9905837896885407,0.0013834019341485203,0.0017472870678372657,0.009774010628461838
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.attn.qkv.bias,2304,100.0,367.11513946802285,0.05045525672985747,0.013743714520455598,0.9999999909217502,1.0000270550964174,0.0007947096178371441,0.0010511511818720306,0.0041675567626953125
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.attn.proj.weight,589824,100.0,11.714172386278523,1.243836046120151,10.618215313077746,0.9943483775481572,0.9925192859319956,0.0012806548169507542,0.00161957818505228,0.008676912635564804
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.attn.proj.bias,768,100.0,2.992043052273569,0.018034780974533125,0.602758070637687,0.9999833297079903,0.9982537566246282,0.0005012331463731812,0.0006507741031514152,0.0030754804611206055
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.ls1.gamma,768,100.0,5.316120932688724,0.06675584025342615,1.2557246364157328,0.9999380049176331,1.0057430126615343,0.00198367613256778,0.0024088438962684526,0.006739124655723572
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.norm2.weight,768,100.0,40.813313204733475,0.10962615427452833,0.2686039080547228,0.9999986927137481,1.002143508591037,0.003413975161189834,0.003955793105038899,0.01660442352294922
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.norm2.bias,768,100.0,7.982706720476158,0.0461031920004626,0.5775383415027003,0.9999840664236009,1.0012039658749647,0.0012403288231818503,0.0016636056444980054,0.011467278003692627
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.mlp.fc1.weight,2359296,99.99995761447482,24.647826525957328,2.8386232073265347,11.51672827759113,0.9933461265691029,0.99351988452371,0.0014654145924661824,0.001848061983936546,0.010786801343783736
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.mlp.fc1.bias,3072,100.0,53.17876372635944,0.08064456874377944,0.1516480698173994,0.9999989588063221,1.000465142713699,0.0010994059734912298,0.001455005108528198,0.0071675777435302734
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.mlp.fc2.weight,2359296,100.0,21.928553398498728,2.183191130556647,9.955928651025893,0.9950526564889333,0.9885842164826485,0.0011163640776369332,0.0014213483922894837,0.009379714727401733
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.mlp.fc2.bias,768,100.0,3.7433469416406293,0.009197712322712366,0.24570825162898752,0.9999971273495342,0.9994567924416696,0.0002594439515141526,0.00033189385534042017,0.0016087889671325684
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.3.ls2.gamma,768,100.0,8.020905703906667,0.06137761047464571,0.7652204469222359,0.9999760955918712,0.9966976831098973,0.0017624789560007532,0.0022147737456095435,0.00771215558052063
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.norm1.weight,768,100.0,40.62286118819228,0.09067449700279334,0.2232105133676537,0.9999986492286412,1.0015088652511086,0.0027589727736388645,0.0032719340783247904,0.008822441101074219
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.norm1.bias,768,99.86979166666667,8.088631684773569,0.03437988004281087,0.42503950461150575,0.9999922173783533,0.99841086500651,0.0009544116478158079,0.0012405770623389936,0.006011009216308594
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.attn.qkv.weight,1769472,99.99994348596644,22.586511888604196,2.6555000946337817,11.757017231038619,0.9930664181775761,0.9911542651674156,0.0015791816132058264,0.00199629387300767,0.012079271720722318
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.attn.qkv.bias,2304,100.0,38.21747519951769,0.06322374963941929,0.16543151872109327,0.9999986663651393,1.0002622774349872,0.0009772724875895102,0.0013171614508212352,0.005748391151428223
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.attn.proj.weight,589824,100.0,11.614896333623411,1.4002580075145525,12.055708181062384,0.992706704428686,0.9934883644288028,0.0014432538861823413,0.0018232526139512404,0.009448867291212082
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.attn.proj.bias,768,100.0,2.5619222331334126,0.020291113609752023,0.7920269142960891,0.9999718239015983,0.9974461041257218,0.0005407402707996075,0.0007321924940467255,0.007459759712219238
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.ls1.gamma,768,100.0,7.436373313165197,0.07730100265623754,1.0394986830392914,0.9999613950301119,1.0055154297591737,0.002320525846395564,0.00278935966826292,0.007887035608291626
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.norm2.weight,768,100.0,39.03496524896855,0.14297950529777959,0.36628572456986536,0.9999982041236744,1.0031326536409464,0.004641238522405426,0.005159328492017035,0.013639688491821289
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.norm2.bias,768,100.0,8.492062019313725,0.045521788254052356,0.5360510574524883,0.9999860549884246,1.000905427019921,0.00124299342089292,0.001642626043904392,0.010242700576782227
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.mlp.fc1.weight,2359296,100.0,24.425774884653627,3.2083846213441665,13.135241917585796,0.9913426055395358,0.9950330772255921,0.0016574750309908876,0.0020887920711876082,0.012774657167028636
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.mlp.fc1.bias,3072,99.96744791666667,53.58475926610058,0.08816097440047628,0.16452621157197156,0.9999987434924412,1.0004390546216078,0.0012097407722725013,0.001590617571941709,0.007933497428894043
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.mlp.fc2.weight,2359296,100.0,21.39852170479337,2.429226052038177,11.3523078161704,0.9935490964224487,0.9883245124990505,0.0012413978027285685,0.0015815273776290215,0.009224843233823776
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.mlp.fc2.bias,768,100.0,3.4656359357145674,0.008588667924866832,0.2478237207883743,0.9999970550538146,0.9994952822355856,0.00024570204012282676,0.00030991685865013567,0.0013409852981567383
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.4.ls2.gamma,768,100.0,11.549163285003175,0.0698876511074385,0.6051317258470926,0.9999864379240134,0.9969051277287676,0.002027434932339626,0.002521853386244391,0.007622629404067993
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.norm1.weight,768,100.0,39.04625681466513,0.100245111972149,0.2567342433052343,0.9999984062562031,1.0018433350120672,0.003080598544329405,0.0036172838988790252,0.009741783142089844
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.norm1.bias,768,100.0,8.287697453544482,0.038477088575533884,0.46426753378983454,0.9999905440777582,0.9983649121317884,0.001071256151912318,0.0013884223404198475,0.006678104400634766
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.attn.qkv.weight,1769472,99.99994348596644,22.882459469084672,2.972543948424751,12.990491482966698,0.9915264639422159,0.9914015853703363,0.0017693067172620382,0.0022346341781263324,0.012203814228996634
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.attn.qkv.bias,2304,100.0,37.10443136350437,0.0743431886353069,0.20036202120167854,0.9999980410521778,1.0003088499112374,0.0011507351368275447,0.0015488164299022268,0.006641387939453125
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.attn.proj.weight,589824,100.0,11.470905878018895,1.568005659205433,13.669414393941818,0.9906174049523144,0.9934690679386671,0.0016190433877122283,0.002041674035423741,0.010669924784451723
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.attn.proj.bias,768,100.0,2.421533686460424,0.021852135305596408,0.9024088918431629,0.9999611374323846,0.9980348571112246,0.0006072926727208975,0.0007885210125658881,0.006009399890899658
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.ls1.gamma,768,100.0,11.282986619575448,0.08393561455450885,0.7439130913164829,0.9999762422409316,1.0027736901917657,0.002399497522371045,0.003028765603602647,0.015799999237060547
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.norm2.weight,768,100.0,38.64358921466298,0.16680105425509645,0.43163965264335546,0.999997777851955,1.0037643396557203,0.005449845416781803,0.006018914598455832,0.014758467674255371
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.norm2.bias,768,100.0,9.24777175517459,0.04911952532494683,0.531149844798689,0.9999865569376376,1.001138108826969,0.0013579343326455273,0.0017724481980515433,0.010522603988647461
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.mlp.fc1.weight,2359296,99.99991522894965,24.419049935165216,3.6145805017587747,14.80229784269172,0.9890106760944184,0.9962852600078687,0.0018662025669463572,0.002353242514165869,0.013201536145061255
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.mlp.fc1.bias,3072,100.0,61.242667859043806,0.09560979675160815,0.15611631578765273,0.9999988748912877,1.0004313263301632,0.0013335428775462788,0.001725010684115824,0.007456064224243164
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.mlp.fc2.weight,2359296,100.0,21.373567629491507,2.717827200445591,12.715833161589273,0.9918901202002792,0.987984758467795,0.0013865038299879472,0.0017694187502900985,0.01151049486361444
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.mlp.fc2.bias,768,100.0,3.843171895341575,0.009680208544884708,0.25188070709557336,0.999997244664881,0.9990841584617565,0.0002654540012514417,0.0003493044380750563,0.002741098403930664
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.5.ls2.gamma,768,100.0,17.73987183785041,0.0799639795996644,0.4507584966259479,0.9999927754126878,0.9975701322697355,0.0023126115556806326,0.002885451571708749,0.008673548698425293
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.norm1.weight,768,100.0,40.62814079879666,0.11976391101820594,0.2947806832001359,0.9999979599731045,1.0021449381958842,0.0037360049706573286,0.004321607891597724,0.011501908302307129
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.norm1.bias,768,100.0,7.15714771714093,0.043266195579130515,0.6045172922100046,0.9999832161903218,0.9982578820203791,0.0012061344410246495,0.0015612343540263747,0.007151901721954346
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.attn.qkv.weight,1769472,100.0,22.94874736612793,3.32452119312301,14.486721824433705,0.9894544361107502,0.9920219370542367,0.001979435375977489,0.002499235945021075,0.012916614301502705
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.attn.qkv.bias,2304,100.0,38.09851056338018,0.08648881213940635,0.22701363087547655,0.9999976528613491,1.0006753305632046,0.001313428151329769,0.0018018502529042987,0.008512258529663086
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.attn.proj.weight,589824,100.0,11.625891050982885,1.7785555336125205,15.298229837291968,0.9882417873920563,0.9932830137613939,0.0018395066093210362,0.002315827517724636,0.012596668908372521
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.attn.proj.bias,768,100.0,2.152346688707943,0.02545182073380328,1.1825149204509449,0.9999329538978523,0.9975357796043527,0.0006991000827033153,0.0009184134720017138,0.006967365741729736
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.ls1.gamma,768,100.0,14.806291455413577,0.08936994655977643,0.603594403290639,0.9999843456848335,1.0022480230233446,0.002585842206220453,0.003224860168984337,0.014828920364379883
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.norm2.weight,768,100.0,42.27279400708278,0.16706342413683348,0.3952031751410662,0.9999977673970725,1.0033374311666017,0.0053964917703221245,0.00602838205607134,0.015712499618530273
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.norm2.bias,768,100.0,9.863086318262285,0.06291990368771067,0.6379332153994179,0.9999834234654489,1.0027298910894626,0.0017453311367034985,0.0022704264582178173,0.014736413955688477
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.mlp.fc1.weight,2359296,100.0,24.540241143978985,4.00181363056608,16.307148764705335,0.9866624688446901,0.9964163147591175,0.002066792784169541,0.0026053474157331246,0.016938841436058283
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.mlp.fc1.bias,3072,100.0,67.73737554449797,0.11506984812087784,0.16987644885250427,0.9999987248964707,1.0005780308213554,0.0015927770255075302,0.0020761127433811927,0.008646726608276367
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.mlp.fc2.weight,2359296,100.0,21.732167372777788,3.0237564289799455,13.913736154855737,0.9902784360309873,0.9870247847478826,0.0015398519214023581,0.001968591425117152,0.013683893252164125
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.mlp.fc2.bias,768,100.0,3.7354586692222504,0.012182992346302211,0.3261444825151498,0.9999956083632457,0.9986340768265275,0.00032609654314323205,0.00043961586941704576,0.0027745962142944336
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.6.ls2.gamma,768,100.0,26.930432057068415,0.09211982930351419,0.3420659167602755,0.9999960705926767,0.9980359405116755,0.0027383277968813977,0.003324088015380393,0.009802103042602539
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.norm1.weight,768,100.0,41.22184794453806,0.10276455515971566,0.24929633260978556,0.9999983309227961,1.0016944189284027,0.002997658409488698,0.003708196474038374,0.012007713317871094
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.norm1.bias,768,100.0,6.846943430349174,0.04877610734273099,0.7123778345608961,0.9999769443650952,0.9978234635385917,0.001316222584776483,0.0017600561690217387,0.01218724250793457
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.attn.qkv.weight,1769472,99.99994348596644,23.08930532152757,3.6537506448289756,15.824428643257454,0.9874045244232662,0.9903960190482453,0.002175451508429199,0.0027467368728434608,0.018286073580384254
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.attn.qkv.bias,2304,100.0,56.30641121690412,0.09173586237414534,0.1629225880171257,0.999998715097952,1.0002895320907734,0.001420926841642572,0.0019111637994613613,0.009613275527954102
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.attn.proj.weight,589824,100.0,11.739448077128506,1.950518753072502,16.615080540903957,0.9861209787124463,0.992498658138832,0.0020206447428102233,0.00253973795972982,0.014074423350393772
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.attn.proj.bias,768,100.0,2.337582523528523,0.027832909923415156,1.190670688340109,0.9999334081407324,0.9970024723264603,0.0007451878228697714,0.0010043336272883966,0.009743213653564453
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.ls1.gamma,768,100.0,21.283692537503264,0.09010226899523993,0.42333945971298836,0.9999916285447668,1.0010773492406273,0.0025273731007473543,0.0032512855786873654,0.023105740547180176
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.norm2.weight,768,100.0,42.29012444657354,0.18101539774814823,0.4280323127845858,0.9999977274944414,1.0037093524925005,0.005851806684707602,0.006531830538585035,0.016268014907836914
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.norm2.bias,768,100.0,9.751416900679263,0.06310923751738598,0.6471801806872797,0.9999820314301212,1.0024207609640239,0.0017393631205730269,0.0022772584543134266,0.014599084854125977
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.mlp.fc1.weight,2359296,100.0,24.599722351202633,4.439960567998866,18.048823903826722,0.9836727320564045,0.9973857996361071,0.0022949098707968608,0.0028905993281242615,0.017287889611907303
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.mlp.fc1.bias,3072,100.0,69.6670888745188,0.13059289106139044,0.1874527745756801,0.9999984241535443,1.000600224653242,0.0018013612827682361,0.0023561825252670387,0.009092569351196289
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.mlp.fc2.weight,2359296,100.0,21.65562556014218,3.4485858463320516,15.924665102629387,0.9872388894911607,0.987586433489047,0.0017589132290856838,0.002245173077039096,0.015230894554406404
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.mlp.fc2.bias,768,100.0,4.0503740620658855,0.014370619364988834,0.35479733833914406,0.9999944004437574,0.9988158275781733,0.00039227422095204173,0.000518555059924872,0.003262355923652649
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.7.ls2.gamma,768,100.0,35.569653666358654,0.08743151882154566,0.24580368322291912,0.9999975441955821,0.9989343686393737,0.0025003455812111497,0.0031549131829548267,0.010050654411315918
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.norm1.weight,768,100.0,38.2232976636882,0.0938140390727932,0.24543680113167138,0.999997414522642,1.0009209806022938,0.002599983592517674,0.003385222544527702,0.017571449279785156
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.norm1.bias,768,100.0,7.544287632084881,0.05035054555969498,0.6673996010645276,0.9999797304599481,0.997978842282083,0.001402334909092436,0.001816868814545901,0.008599281311035156
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.attn.qkv.weight,1769472,99.99994348596644,23.296201398172936,3.945719777998172,16.937180918721044,0.9855551260902713,0.9879460067143867,0.0023485913395402845,0.002966227052049577,0.01591744925826788
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.attn.qkv.bias,2304,100.0,75.43302740503826,0.10982528393480265,0.14559310120896368,0.9999989435004407,1.000081023396004,0.0016421001809665053,0.002288026748641722,0.01629352569580078
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.attn.proj.weight,589824,100.0,11.895036837641047,2.0848038640759956,17.526670093856065,0.9845296596371047,0.9886609019490606,0.002160635408890028,0.002714588364682286,0.013466021046042442
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.attn.proj.bias,768,100.0,3.545688237378539,0.03105097006056149,0.8757388687821759,0.999966505441575,0.9968514032499063,0.000849270720275778,0.0011204553701915118,0.009876489639282227
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.ls1.gamma,768,100.0,28.73216459302265,0.08032988073466879,0.2795817226878068,0.9999962083419157,0.9995132050561797,0.002268300246214494,0.0028986548916332226,0.018351197242736816
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.norm2.weight,768,100.0,43.93273356520891,0.17404092327997656,0.39615318500873475,0.9999977356516805,1.0033391489885242,0.005453624529764056,0.006280160869106592,0.017611026763916016
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.norm2.bias,768,100.0,11.207875036601198,0.07333571204567432,0.654323070217898,0.9999840696986606,1.0032936798142864,0.002041060695556022,0.0026462745681739342,0.017028093338012695
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.mlp.fc1.weight,2359296,100.0,24.894949964412707,4.797775660788548,19.27208396741894,0.981368374629586,0.9963753319441163,0.002480514706262852,0.0031235518624925444,0.017329426482319832
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.mlp.fc1.bias,3072,100.0,76.39343994878992,0.1538670574963956,0.20141396643421197,0.999998235134844,1.0007242044115834,0.002138014725157215,0.0027760995957799885,0.010835766792297363
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.mlp.fc2.weight,2359296,100.0,21.941542219390485,3.8680315029601275,17.628804139126633,0.9843420201473361,0.9869277821834781,0.001973506224849732,0.002518249676406333,0.01678827404975891
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.mlp.fc2.bias,768,100.0,3.1230566678901703,0.019264858954101263,0.6168590903960747,0.9999817707315164,0.9987195072569434,0.0005293708647104248,0.0006951607189406585,0.005474179983139038
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.8.ls2.gamma,768,100.0,53.796140243629125,0.0940387297535021,0.17480571901185557,0.9999986214184458,0.9994522307780062,0.0026263250038027763,0.0033933303710896815,0.0139961838722229
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.9.norm1.weight,768,100.0,36.69028245647474,0.09007756057262369,0.2455079507209618,0.9999970707582311,1.0004080943947595,0.0026044032614057264,0.003250393990284319,0.013840675354003906
MAIRA-2,spine_rad_dino_maira2_vitb14_teacher_20000.pth,blocks.9.norm1.bias,768,100.0,8.01798577530266,0.06082617856727785,0.7586216822014978,0.9999728934956739,0.9981457613763757,0.0016464476653084148,0.002194875660599632,0.01282501220703125
